kNN,region,threshold,threshold_value,phi_350,phi_400,ratio_350_400,diff_350_400,direction
23,interface_heated,Q>posP50,34215.14397816927,0.02702702702702703,0.07692307692307693,0.35135135135135137,-0.0498960498960499,350<400
23,interface_heated,Q>posP75,56434.446800651735,0.0,0.07692307692307693,0.0,-0.07692307692307693,350<400
23,interface_heated,Q>posP90,133100.506742797,0.0,0.07692307692307693,0.0,-0.07692307692307693,350<400
24,all,Q>0,0.0,0.2,0.09473684210526316,2.111111111111111,0.10526315789473685,350>400
24,all,Q>posP50,4747.571523124625,0.11475409836065574,0.021052631578947368,5.450819672131148,0.09370146678170838,350>400
24,all,Q>posP75,17372.15397321641,0.06557377049180328,0.007017543859649123,9.344262295081968,0.05855622663215416,350>400
24,all,Q>posP90,42136.61698729996,0.022950819672131147,0.007017543859649123,3.2704918032786883,0.015933275812482023,350>400
24,heated,Q>0,0.0,0.1,0.07407407407407407,1.35,0.025925925925925936,350>400
24,heated,Q>posP50,33883.642051900424,0.05,0.07407407407407407,0.675,-0.024074074074074067,350<400
24,heated,Q>posP75,42601.89683310494,0.0,0.07407407407407407,0.0,-0.07407407407407407,350<400
24,heated,Q>posP90,158884.37304961498,0.0,0.07407407407407407,0.0,-0.07407407407407407,350<400
24,interface,Q>0,0.0,0.18248175182481752,0.03125,5.839416058394161,0.15123175182481752,350>400
24,interface,Q>posP50,21395.551275553014,0.08759124087591241,0.015625,5.605839416058394,0.07196624087591241,350>400
24,interface,Q>posP75,40944.98771615494,0.0364963503649635,0.015625,2.335766423357664,0.0208713503649635,350>400
24,interface,Q>posP90,110270.89155053566,0.014598540145985401,0.015625,0.9343065693430657,-0.001026459854014599,350<400
24,interface_heated,Q>0,0.0,0.10810810810810811,0.07692307692307693,1.4054054054054055,0.031185031185031187,350>400
24,interface_heated,Q>posP50,33883.642051900424,0.05405405405405406,0.07692307692307693,0.7027027027027027,-0.02286902286902287,350<400
24,interface_heated,Q>posP75,42601.89683310494,0.0,0.07692307692307693,0.0,-0.07692307692307693,350<400
24,interface_heated,Q>posP90,158884.37304961498,0.0,0.07692307692307693,0.0,-0.07692307692307693,350<400
25,all,Q>0,0.0,0.19344262295081968,0.09824561403508772,1.968969555035129,0.09519700891573196,350>400
25,all,Q>posP50,3841.8023297853515,0.1180327868852459,0.031578947368421054,3.737704918032787,0.08645383951682485,350>400
25,all,Q>posP75,15806.670965662124,0.07868852459016394,0.007017543859649123,11.213114754098362,0.07167098073051482,350>400
25,all,Q>posP90,50618.019143289785,0.019672131147540985,0.007017543859649123,2.8032786885245904,0.012654587287891862,350>400
25,heated,Q>0,0.0,0.1,0.07407407407407407,1.35,0.025925925925925936,350>400
25,heated,Q>posP50,24142.807921110216,0.05,0.07407407407407407,0.675,-0.024074074074074067,350<400
25,heated,Q>posP75,53024.04605423825,0.0,0.07407407407407407,0.0,-0.07407407407407407,350<400
25,heated,Q>posP90,137561.98153167404,0.0,0.037037037037037035,0.0,-0.037037037037037035,350<400
25,interface,Q>0,0.0,0.1897810218978102,0.0390625,4.858394160583941,0.1507185218978102,350>400
25,interface,Q>posP50,18963.4238938942,0.10218978102189781,0.015625,6.54014598540146,0.08656478102189781,350>400
25,interface,Q>posP75,51341.367230647054,0.0364963503649635,0.015625,2.335766423357664,0.0208713503649635,350>400
25,interface,Q>posP90,103787.15498344883,0.014598540145985401,0.015625,0.9343065693430657,-0.001026459854014599,350<400
25,interface_heated,Q>0,0.0,0.10810810810810811,0.07692307692307693,1.4054054054054055,0.031185031185031187,350>400
25,interface_heated,Q>posP50,24142.807921110216,0.05405405405405406,0.07692307692307693,0.7027027027027027,-0.02286902286902287,350<400
25,interface_heated,Q>posP75,53024.04605423825,0.0,0.07692307692307693,0.0,-0.07692307692307693,350<400
25,interface_heated,Q>posP90,137561.98153167404,0.0,0.038461538461538464,0.0,-0.038461538461538464,350<400
26,all,Q>0,0.0,0.18688524590163935,0.10526315789473684,1.775409836065574,0.08162208800690252,350>400
26,all,Q>posP50,3584.3027191325646,0.12786885245901639,0.028070175438596492,4.5553278688524586,0.09979867702041989,350>400
26,all,Q>posP75,18156.944522674163,0.06557377049180328,0.010526315789473684,6.229508196721312,0.0550474547023296,350>400
26,all,Q>posP90,51380.876269194036,0.022950819672131147,0.007017543859649123,3.2704918032786883,0.015933275812482023,350>400
26,heated,Q>0,0.0,0.1,0.1111111111111111,0.9000000000000001,-0.0111111111111111,350<400
26,heated,Q>posP50,32548.038858348722,0.05,0.07407407407407407,0.675,-0.024074074074074067,350<400
26,heated,Q>posP75,66961.84234120711,0.0,0.07407407407407407,0.0,-0.07407407407407407,350<400
26,heated,Q>posP90,182702.82750257765,0.0,0.07407407407407407,0.0,-0.07407407407407407,350<400
26,interface,Q>0,0.0,0.1678832116788321,0.046875,3.581508515815085,0.1210082116788321,350>400
26,interface,Q>posP50,23512.079200062493,0.08029197080291971,0.0234375,3.4257907542579074,0.05685447080291971,350>400
26,interface,Q>posP75,50554.68674711612,0.0364963503649635,0.015625,2.335766423357664,0.0208713503649635,350>400
26,interface,Q>posP90,96646.25453914676,0.014598540145985401,0.015625,0.9343065693430657,-0.001026459854014599,350<400
26,interface_heated,Q>0,0.0,0.10810810810810811,0.11538461538461539,0.9369369369369369,-0.007276507276507277,350<400
26,interface_heated,Q>posP50,32548.038858348722,0.05405405405405406,0.07692307692307693,0.7027027027027027,-0.02286902286902287,350<400
26,interface_heated,Q>posP75,66961.84234120711,0.0,0.07692307692307693,0.0,-0.07692307692307693,350<400
26,interface_heated,Q>posP90,182702.82750257765,0.0,0.07692307692307693,0.0,-0.07692307692307693,350<400
27,all,Q>0,0.0,0.18360655737704917,0.09824561403508772,1.8688524590163933,0.08536094334196145,350>400
27,all,Q>posP50,4121.1945564126945,0.12459016393442623,0.02456140350877193,5.072599531615925,0.10002876042565431,350>400
27,all,Q>posP75,20371.315515284987,0.06229508196721312,0.010526315789473684,5.918032786885246,0.051768766177739435,350>400
27,all,Q>posP90,53356.81291670771,0.01639344262295082,0.007017543859649123,2.336065573770492,0.009375898763301697,350>400
27,heated,Q>0,0.0,0.1,0.1111111111111111,0.9000000000000001,-0.0111111111111111,350<400
27,heated,Q>posP50,29155.45049804834,0.05,0.1111111111111111,0.45000000000000007,-0.0611111111111111,350<400
27,heated,Q>posP75,64104.77892539935,0.0,0.07407407407407407,0.0,-0.07407407407407407,350<400
27,heated,Q>posP90,117990.05350517458,0.0,0.07407407407407407,0.0,-0.07407407407407407,350<400
27,interface,Q>0,0.0,0.16058394160583941,0.046875,3.4257907542579074,0.11370894160583941,350>400
27,interface,Q>posP50,20872.604551443226,0.08759124087591241,0.0234375,3.737226277372263,0.06415374087591241,350>400
27,interface,Q>posP75,52395.91884199134,0.0364963503649635,0.015625,2.335766423357664,0.0208713503649635,350>400
27,interface,Q>posP90,97447.71620821684,0.014598540145985401,0.015625,0.9343065693430657,-0.001026459854014599,350<400
27,interface_heated,Q>0,0.0,0.10810810810810811,0.11538461538461539,0.9369369369369369,-0.007276507276507277,350<400
27,interface_heated,Q>posP50,29155.45049804834,0.05405405405405406,0.11538461538461539,0.46846846846846846,-0.061330561330561334,350<400
27,interface_heated,Q>posP75,64104.77892539935,0.0,0.07692307692307693,0.0,-0.07692307692307693,350<400
27,interface_heated,Q>posP90,117990.05350517458,0.0,0.07692307692307693,0.0,-0.07692307692307693,350<400
28,all,Q>0,0.0,0.18032786885245902,0.09473684210526316,1.9034608378870674,0.08559102674719586,350>400
28,all,Q>posP50,3702.3918390111066,0.11475409836065574,0.028070175438596492,4.088114754098361,0.08668392292205924,350>400
28,all,Q>posP75,19717.669092547967,0.06557377049180328,0.007017543859649123,9.344262295081968,0.05855622663215416,350>400
28,all,Q>posP90,50384.76440773055,0.01639344262295082,0.007017543859649123,2.336065573770492,0.009375898763301697,350>400
28,heated,Q>0,0.0,0.1,0.1111111111111111,0.9000000000000001,-0.0111111111111111,350<400
28,heated,Q>posP50,36111.8299521202,0.05,0.07407407407407407,0.675,-0.024074074074074067,350<400
28,heated,Q>posP75,51613.26528351753,0.025,0.07407407407407407,0.3375,-0.04907407407407407,350<400
28,heated,Q>posP90,158890.83341873216,0.0,0.07407407407407407,0.0,-0.07407407407407407,350<400
28,interface,Q>0,0.0,0.16058394160583941,0.0546875,2.9363920750782064,0.10589644160583941,350>400
28,interface,Q>posP50,21226.98436974513,0.08759124087591241,0.015625,5.605839416058394,0.07196624087591241,350>400
28,interface,Q>posP75,48132.63816983758,0.0364963503649635,0.015625,2.335766423357664,0.0208713503649635,350>400
28,interface,Q>posP90,97202.20578924354,0.014598540145985401,0.015625,0.9343065693430657,-0.001026459854014599,350<400
28,interface_heated,Q>0,0.0,0.10810810810810811,0.11538461538461539,0.9369369369369369,-0.007276507276507277,350<400
28,interface_heated,Q>posP50,36111.8299521202,0.05405405405405406,0.07692307692307693,0.7027027027027027,-0.02286902286902287,350<400
28,interface_heated,Q>posP75,51613.26528351753,0.02702702702702703,0.07692307692307693,0.35135135135135137,-0.0498960498960499,350<400
28,interface_heated,Q>posP90,158890.83341873216,0.0,0.07692307692307693,0.0,-0.07692307692307693,350<400
29,all,Q>0,0.0,0.18688524590163935,0.0912280701754386,2.048549810844893,0.09565717572620075,350>400
29,all,Q>posP50,4201.652191484012,0.13442622950819672,0.02456140350877193,5.473067915690867,0.10986482599942479,350>400
29,all,Q>posP75,20311.50370325742,0.06885245901639345,0.007017543859649123,9.811475409836065,0.06183491515674432,350>400
29,all,Q>posP90,52532.085642948216,0.019672131147540985,0.007017543859649123,2.8032786885245904,0.012654587287891862,350>400
29,heated,Q>0,0.0,0.125,0.07407407407407407,1.6875,0.05092592592592593,350>400
29,heated,Q>posP50,26173.51952572146,0.05,0.07407407407407407,0.675,-0.024074074074074067,350<400
29,heated,Q>posP75,57371.01147151906,0.025,0.07407407407407407,0.3375,-0.04907407407407407,350<400
29,heated,Q>posP90,120835.33721960992,0.0,0.07407407407407407,0.0,-0.07407407407407407,350<400
29,interface,Q>0,0.0,0.17518248175182483,0.0390625,4.484671532846716,0.13611998175182483,350>400
29,interface,Q>posP50,21699.152471360518,0.08759124087591241,0.015625,5.605839416058394,0.07196624087591241,350>400
29,interface,Q>posP75,51818.24707061889,0.043795620437956206,0.015625,2.802919708029197,0.028170620437956206,350>400
29,interface,Q>posP90,103295.29822561983,0.014598540145985401,0.015625,0.9343065693430657,-0.001026459854014599,350<400
29,interface_heated,Q>0,0.0,0.13513513513513514,0.07692307692307693,1.7567567567567568,0.058212058212058215,350>400
29,interface_heated,Q>posP50,26173.51952572146,0.05405405405405406,0.07692307692307693,0.7027027027027027,-0.02286902286902287,350<400
29,interface_heated,Q>posP75,57371.01147151906,0.02702702702702703,0.07692307692307693,0.35135135135135137,-0.0498960498960499,350<400
29,interface_heated,Q>posP90,120835.33721960992,0.0,0.07692307692307693,0.0,-0.07692307692307693,350<400
30,all,Q>0,0.0,0.18688524590163935,0.0912280701754386,2.048549810844893,0.09565717572620075,350>400
30,all,Q>posP50,4893.292417229295,0.13114754098360656,0.021052631578947368,6.229508196721312,0.1100949094046592,350>400
30,all,Q>posP75,22120.237433604685,0.05573770491803279,0.007017543859649123,7.942622950819672,0.048720161058383664,350>400
30,all,Q>posP90,55664.72297875899,0.019672131147540985,0.007017543859649123,2.8032786885245904,0.012654587287891862,350>400
30,heated,Q>0,0.0,0.125,0.07407407407407407,1.6875,0.05092592592592593,350>400
30,heated,Q>posP50,27206.05163882734,0.05,0.07407407407407407,0.675,-0.024074074074074067,350<400
30,heated,Q>posP75,59957.90729455655,0.025,0.07407407407407407,0.3375,-0.04907407407407407,350<400
30,heated,Q>posP90,142504.85600099948,0.0,0.07407407407407407,0.0,-0.07407407407407407,350<400
30,interface,Q>0,0.0,0.1678832116788321,0.046875,3.581508515815085,0.1210082116788321,350>400
30,interface,Q>posP50,25125.421491684952,0.08029197080291971,0.015625,5.138686131386861,0.06466697080291971,350>400
30,interface,Q>posP75,58483.370074610306,0.043795620437956206,0.015625,2.802919708029197,0.028170620437956206,350>400
30,interface,Q>posP90,130829.94333285416,0.021897810218978103,0.015625,1.4014598540145986,0.006272810218978103,350>400
30,interface_heated,Q>0,0.0,0.13513513513513514,0.07692307692307693,1.7567567567567568,0.058212058212058215,350>400
30,interface_heated,Q>posP50,27206.05163882734,0.05405405405405406,0.07692307692307693,0.7027027027027027,-0.02286902286902287,350<400
30,interface_heated,Q>posP75,59957.90729455655,0.02702702702702703,0.07692307692307693,0.35135135135135137,-0.0498960498960499,350<400
30,interface_heated,Q>posP90,142504.85600099948,0.0,0.07692307692307693,0.0,-0.07692307692307693,350<400
31,all,Q>0,0.0,0.18688524590163935,0.09473684210526316,1.9726775956284153,0.09214840379637619,350>400
31,all,Q>posP50,4838.120140922139,0.13114754098360656,0.02456140350877193,5.339578454332553,0.10658613747483464,350>400
31,all,Q>posP75,22165.120398582658,0.05573770491803279,0.007017543859649123,7.942622950819672,0.048720161058383664,350>400
31,all,Q>posP90,50111.8294879485,0.01639344262295082,0.007017543859649123,2.336065573770492,0.009375898763301697,350>400
31,heated,Q>0,0.0,0.1,0.07407407407407407,1.35,0.025925925925925936,350>400
31,heated,Q>posP50,27805.69316292037,0.05,0.07407407407407407,0.675,-0.024074074074074067,350<400
31,heated,Q>posP75,57452.954929334126,0.0,0.07407407407407407,0.0,-0.07407407407407407,350<400
31,heated,Q>posP90,108991.3196335095,0.0,0.07407407407407407,0.0,-0.07407407407407407,350<400
31,interface,Q>0,0.0,0.145985401459854,0.0625,2.335766423357664,0.083485401459854,350>400
31,interface,Q>posP50,26538.89877850606,0.072992700729927,0.015625,4.671532846715328,0.057367700729927,350>400
31,interface,Q>posP75,48041.63585974737,0.0364963503649635,0.015625,2.335766423357664,0.0208713503649635,350>400
31,interface,Q>posP90,109390.95234218602,0.014598540145985401,0.015625,0.9343065693430657,-0.001026459854014599,350<400
31,interface_heated,Q>0,0.0,0.10810810810810811,0.07692307692307693,1.4054054054054055,0.031185031185031187,350>400
31,interface_heated,Q>posP50,27805.69316292037,0.05405405405405406,0.07692307692307693,0.7027027027027027,-0.02286902286902287,350<400
31,interface_heated,Q>posP75,57452.954929334126,0.0,0.07692307692307693,0.0,-0.07692307692307693,350<400
31,interface_heated,Q>posP90,108991.3196335095,0.0,0.07692307692307693,0.0,-0.07692307692307693,350<400
32,all,Q>0,0.0,0.17704918032786884,0.10175438596491228,1.7399660825325043,0.07529479436295657,350>400
32,all,Q>posP50,4535.549096425917,0.13442622950819672,0.017543859649122806,7.662295081967213,0.11688236985907391,350>400
32,all,Q>posP75,23054.737512330372,0.05901639344262295,0.007017543859649123,8.40983606557377,0.05199884958297383,350>400
32,all,Q>posP90,51778.02182367344,0.01639344262295082,0.007017543859649123,2.336065573770492,0.009375898763301697,350>400
32,heated,Q>0,0.0,0.1,0.07407407407407407,1.35,0.025925925925925936,350>400
32,heated,Q>posP50,29521.988430074427,0.05,0.07407407407407407,0.675,-0.024074074074074067,350<400
32,heated,Q>posP75,49212.01258362349,0.025,0.07407407407407407,0.3375,-0.04907407407407407,350<400
32,heated,Q>posP90,71587.73328486626,0.0,0.07407407407407407,0.0,-0.07407407407407407,350<400
32,interface,Q>0,0.0,0.145985401459854,0.0546875,2.6694473409801875,0.091297901459854,350>400
32,interface,Q>posP50,25249.569249024535,0.08029197080291971,0.015625,5.138686131386861,0.06466697080291971,350>400
32,interface,Q>posP75,48530.58286791095,0.043795620437956206,0.015625,2.802919708029197,0.028170620437956206,350>400
32,interface,Q>posP90,105347.12543980154,0.014598540145985401,0.015625,0.9343065693430657,-0.001026459854014599,350<400
32,interface_heated,Q>0,0.0,0.10810810810810811,0.07692307692307693,1.4054054054054055,0.031185031185031187,350>400
32,interface_heated,Q>posP50,29521.988430074427,0.05405405405405406,0.07692307692307693,0.7027027027027027,-0.02286902286902287,350<400
32,interface_heated,Q>posP75,49212.01258362349,0.02702702702702703,0.07692307692307693,0.35135135135135137,-0.0498960498960499,350<400
32,interface_heated,Q>posP90,71587.73328486626,0.0,0.07692307692307693,0.0,-0.07692307692307693,350<400
33,all,Q>0,0.0,0.19344262295081968,0.10877192982456141,1.7784241142252777,0.08467069312625827,350>400
33,all,Q>posP50,4943.665770165695,0.1377049180327869,0.021052631578947368,6.540983606557377,0.11665228645383953,350>400
33,all,Q>posP75,19642.598109361727,0.05245901639344262,0.007017543859649123,7.475409836065573,0.0454414725337935,350>400
33,all,Q>posP90,48695.664124252864,0.01639344262295082,0.007017543859649123,2.336065573770492,0.009375898763301697,350>400
33,heated,Q>0,0.0,0.1,0.07407407407407407,1.35,0.025925925925925936,350>400
33,heated,Q>posP50,26381.914270988047,0.075,0.07407407407407407,1.0125,0.0009259259259259273,350>400
33,heated,Q>posP75,50899.1360653733,0.0,0.07407407407407407,0.0,-0.07407407407407407,350<400
33,heated,Q>posP90,80466.94311623795,0.0,0.07407407407407407,0.0,-0.07407407407407407,350<400
33,interface,Q>0,0.0,0.16058394160583941,0.0546875,2.9363920750782064,0.10589644160583941,350>400
33,interface,Q>posP50,23291.836570723295,0.08029197080291971,0.015625,5.138686131386861,0.06466697080291971,350>400
33,interface,Q>posP75,45561.64075217239,0.043795620437956206,0.015625,2.802919708029197,0.028170620437956206,350>400
33,interface,Q>posP90,83660.13167340659,0.014598540145985401,0.015625,0.9343065693430657,-0.001026459854014599,350<400
33,interface_heated,Q>0,0.0,0.10810810810810811,0.07692307692307693,1.4054054054054055,0.031185031185031187,350>400
33,interface_heated,Q>posP50,26381.914270988047,0.08108108108108109,0.07692307692307693,1.054054054054054,0.004158004158004158,350>400
33,interface_heated,Q>posP75,50899.1360653733,0.0,0.07692307692307693,0.0,-0.07692307692307693,350<400
33,interface_heated,Q>posP90,80466.94311623795,0.0,0.07692307692307693,0.0,-0.07692307692307693,350<400
34,all,Q>0,0.0,0.19344262295081968,0.10877192982456141,1.7784241142252777,0.08467069312625827,350>400
34,all,Q>posP50,4909.088678758818,0.13442622950819672,0.03508771929824561,3.8311475409836064,0.0993385102099511,350>400
34,all,Q>posP75,17486.70395246066,0.05245901639344262,0.007017543859649123,7.475409836065573,0.0454414725337935,350>400
34,all,Q>posP90,38666.67158892745,0.019672131147540985,0.007017543859649123,2.8032786885245904,0.012654587287891862,350>400
34,heated,Q>0,0.0,0.1,0.07407407407407407,1.35,0.025925925925925936,350>400
34,heated,Q>posP50,31202.164777223574,0.025,0.07407407407407407,0.3375,-0.04907407407407407,350<400
34,heated,Q>posP75,44130.949265173535,0.025,0.07407407407407407,0.3375,-0.04907407407407407,350<400
34,heated,Q>posP90,67827.87015334133,0.0,0.07407407407407407,0.0,-0.07407407407407407,350<400
34,interface,Q>0,0.0,0.1678832116788321,0.046875,3.581508515815085,0.1210082116788321,350>400
34,interface,Q>posP50,24628.698115421783,0.072992700729927,0.015625,4.671532846715328,0.057367700729927,350>400
34,interface,Q>posP75,41056.941305966,0.043795620437956206,0.015625,2.802919708029197,0.028170620437956206,350>400
34,interface,Q>posP90,73186.8201314807,0.014598540145985401,0.0078125,1.8686131386861313,0.006786040145985401,350>400
34,interface_heated,Q>0,0.0,0.10810810810810811,0.07692307692307693,1.4054054054054055,0.031185031185031187,350>400
34,interface_heated,Q>posP50,31202.164777223574,0.02702702702702703,0.07692307692307693,0.35135135135135137,-0.0498960498960499,350<400
34,interface_heated,Q>posP75,44130.949265173535,0.02702702702702703,0.07692307692307693,0.35135135135135137,-0.0498960498960499,350<400
34,interface_heated,Q>posP90,67827.87015334133,0.0,0.07692307692307693,0.0,-0.07692307692307693,350<400
35,all,Q>0,0.0,0.19344262295081968,0.10877192982456141,1.7784241142252777,0.08467069312625827,350>400
35,all,Q>posP50,4973.189499517466,0.12786885245901639,0.028070175438596492,4.5553278688524586,0.09979867702041989,350>400
35,all,Q>posP75,16311.904975760754,0.05901639344262295,0.010526315789473684,5.606557377049181,0.04849007765314927,350>400
35,all,Q>posP90,39771.603867987986,0.019672131147540985,0.007017543859649123,2.8032786885245904,0.012654587287891862,350>400
35,heated,Q>0,0.0,0.125,0.07407407407407407,1.6875,0.05092592592592593,350>400
35,heated,Q>posP50,27464.0828968643,0.05,0.07407407407407407,0.675,-0.024074074074074067,350<400
35,heated,Q>posP75,41950.63473863572,0.025,0.07407407407407407,0.3375,-0.04907407407407407,350<400
35,heated,Q>posP90,71930.58650018946,0.0,0.07407407407407407,0.0,-0.07407407407407407,350<400
35,interface,Q>0,0.0,0.17518248175182483,0.0546875,3.2033368091762253,0.12049498175182483,350>400
35,interface,Q>posP50,23517.162298500887,0.08029197080291971,0.015625,5.138686131386861,0.06466697080291971,350>400
35,interface,Q>posP75,38328.048189336856,0.043795620437956206,0.015625,2.802919708029197,0.028170620437956206,350>400
35,interface,Q>posP90,74428.77779007162,0.014598540145985401,0.015625,0.9343065693430657,-0.001026459854014599,350<400
35,interface_heated,Q>0,0.0,0.13513513513513514,0.07692307692307693,1.7567567567567568,0.058212058212058215,350>400
35,interface_heated,Q>posP50,27464.0828968643,0.05405405405405406,0.07692307692307693,0.7027027027027027,-0.02286902286902287,350<400
35,interface_heated,Q>posP75,41950.63473863572,0.02702702702702703,0.07692307692307693,0.35135135135135137,-0.0498960498960499,350<400
35,interface_heated,Q>posP90,71930.58650018946,0.0,0.07692307692307693,0.0,-0.07692307692307693,350<400
36,all,Q>0,0.0,0.1901639344262295,0.08771929824561403,2.1678688524590166,0.10244463618061547,350>400
36,all,Q>posP50,5304.872035949231,0.12131147540983607,0.028070175438596492,4.32172131147541,0.09324129997123957,350>400
36,all,Q>posP75,17463.584158071484,0.05573770491803279,0.007017543859649123,7.942622950819672,0.048720161058383664,350>400
36,all,Q>posP90,41846.57064925556,0.01639344262295082,0.007017543859649123,2.336065573770492,0.009375898763301697,350>400
36,heated,Q>0,0.0,0.125,0.07407407407407407,1.6875,0.05092592592592593,350>400
36,heated,Q>posP50,23134.281239941716,0.05,0.07407407407407407,0.675,-0.024074074074074067,350<400
36,heated,Q>posP75,38410.788991328125,0.025,0.07407407407407407,0.3375,-0.04907407407407407,350<400
36,heated,Q>posP90,70122.63076966393,0.0,0.07407407407407407,0.0,-0.07407407407407407,350<400
36,interface,Q>0,0.0,0.17518248175182483,0.046875,3.737226277372263,0.12830748175182483,350>400
36,interface,Q>posP50,22698.03470868362,0.072992700729927,0.015625,4.671532846715328,0.057367700729927,350>400
36,interface,Q>posP75,41076.88714096642,0.0364963503649635,0.015625,2.335766423357664,0.0208713503649635,350>400
36,interface,Q>posP90,75117.74148867748,0.014598540145985401,0.015625,0.9343065693430657,-0.001026459854014599,350<400
36,interface_heated,Q>0,0.0,0.13513513513513514,0.07692307692307693,1.7567567567567568,0.058212058212058215,350>400
36,interface_heated,Q>posP50,23134.281239941716,0.05405405405405406,0.07692307692307693,0.7027027027027027,-0.02286902286902287,350<400
36,interface_heated,Q>posP75,38410.788991328125,0.02702702702702703,0.07692307692307693,0.35135135135135137,-0.0498960498960499,350<400
36,interface_heated,Q>posP90,70122.63076966393,0.0,0.07692307692307693,0.0,-0.07692307692307693,350<400
37,all,Q>0,0.0,0.18360655737704917,0.08421052631578947,2.180327868852459,0.0993960310612597,350>400
37,all,Q>posP50,4646.3143049607625,0.12459016393442623,0.031578947368421054,3.9453551912568305,0.09301121656600518,350>400
37,all,Q>posP75,15652.237344164043,0.05573770491803279,0.014035087719298246,3.971311475409836,0.04170261719873454,350>400
37,all,Q>posP90,38751.92332968876,0.01639344262295082,0.007017543859649123,2.336065573770492,0.009375898763301697,350>400
37,heated,Q>0,0.0,0.125,0.07407407407407407,1.6875,0.05092592592592593,350>400
37,heated,Q>posP50,21064.026957655304,0.075,0.07407407407407407,1.0125,0.0009259259259259273,350>400
37,heated,Q>posP75,36115.858054060925,0.025,0.07407407407407407,0.3375,-0.04907407407407407,350<400
37,heated,Q>posP90,52621.69959253882,0.0,0.07407407407407407,0.0,-0.07407407407407407,350<400
37,interface,Q>0,0.0,0.1678832116788321,0.046875,3.581508515815085,0.1210082116788321,350>400
37,interface,Q>posP50,21064.026957655304,0.08029197080291971,0.015625,5.138686131386861,0.06466697080291971,350>400
37,interface,Q>posP75,38517.63619290042,0.0364963503649635,0.015625,2.335766423357664,0.0208713503649635,350>400
37,interface,Q>posP90,67225.27285523812,0.021897810218978103,0.015625,1.4014598540145986,0.006272810218978103,350>400
37,interface_heated,Q>0,0.0,0.13513513513513514,0.07692307692307693,1.7567567567567568,0.058212058212058215,350>400
37,interface_heated,Q>posP50,21064.026957655304,0.08108108108108109,0.07692307692307693,1.054054054054054,0.004158004158004158,350>400
37,interface_heated,Q>posP75,36115.858054060925,0.02702702702702703,0.07692307692307693,0.35135135135135137,-0.0498960498960499,350<400
37,interface_heated,Q>posP90,52621.69959253882,0.0,0.07692307692307693,0.0,-0.07692307692307693,350<400
38,all,Q>0,0.0,0.16721311475409836,0.09473684210526316,1.7650273224043715,0.0724762726488352,350>400
38,all,Q>posP50,4348.937655320584,0.11147540983606558,0.031578947368421054,3.530054644808743,0.07989646246764452,350>400
38,all,Q>posP75,14547.158335360953,0.04918032786885246,0.014035087719298246,3.5040983606557377,0.03514524014955421,350>400
38,all,Q>posP90,37150.62654822174,0.01639344262295082,0.007017543859649123,2.336065573770492,0.009375898763301697,350>400
38,heated,Q>0,0.0,0.1,0.07407407407407407,1.35,0.025925925925925936,350>400
38,heated,Q>posP50,23336.407721744672,0.05,0.07407407407407407,0.675,-0.024074074074074067,350<400
38,heated,Q>posP75,37508.131092051524,0.025,0.07407407407407407,0.3375,-0.04907407407407407,350<400
38,heated,Q>posP90,69356.46616727604,0.0,0.07407407407407407,0.0,-0.07407407407407407,350<400
38,interface,Q>0,0.0,0.16058394160583941,0.046875,3.4257907542579074,0.11370894160583941,350>400
38,interface,Q>posP50,20843.727653275622,0.072992700729927,0.015625,4.671532846715328,0.057367700729927,350>400
38,interface,Q>posP75,37093.810930509106,0.0364963503649635,0.015625,2.335766423357664,0.0208713503649635,350>400
38,interface,Q>posP90,65733.41066185843,0.014598540145985401,0.015625,0.9343065693430657,-0.001026459854014599,350<400
38,interface_heated,Q>0,0.0,0.10810810810810811,0.07692307692307693,1.4054054054054055,0.031185031185031187,350>400
38,interface_heated,Q>posP50,23336.407721744672,0.05405405405405406,0.07692307692307693,0.7027027027027027,-0.02286902286902287,350<400
38,interface_heated,Q>posP75,37508.131092051524,0.02702702702702703,0.07692307692307693,0.35135135135135137,-0.0498960498960499,350<400
38,interface_heated,Q>posP90,69356.46616727604,0.0,0.07692307692307693,0.0,-0.07692307692307693,350<400
39,all,Q>0,0.0,0.16721311475409836,0.09473684210526316,1.7650273224043715,0.0724762726488352,350>400
39,all,Q>posP50,4688.2705946972055,0.11147540983606558,0.028070175438596492,3.971311475409836,0.08340523439746908,350>400
39,all,Q>posP75,16951.00639530811,0.04918032786885246,0.014035087719298246,3.5040983606557377,0.03514524014955421,350>400
39,all,Q>posP90,35306.76747097495,0.019672131147540985,0.007017543859649123,2.8032786885245904,0.012654587287891862,350>400
39,heated,Q>0,0.0,0.1,0.07407407407407407,1.35,0.025925925925925936,350>400
39,heated,Q>posP50,24511.085470208098,0.05,0.07407407407407407,0.675,-0.024074074074074067,350<400
39,heated,Q>posP75,35024.698417236126,0.025,0.07407407407407407,0.3375,-0.04907407407407407,350<400
39,heated,Q>posP90,84683.1479256411,0.0,0.07407407407407407,0.0,-0.07407407407407407,350<400
39,interface,Q>0,0.0,0.16058394160583941,0.0390625,4.110948905109489,0.12152144160583941,350>400
39,interface,Q>posP50,21740.981880320862,0.08029197080291971,0.015625,5.138686131386861,0.06466697080291971,350>400
39,interface,Q>posP75,35398.164007421,0.043795620437956206,0.015625,2.802919708029197,0.028170620437956206,350>400
